game_id,match_id,recorded_at,champion,player,rank,kills,deaths,assists,cs,vision,gold,patch,game_date,video_mb,video_filename,youtube_url
572353252,JP1_572353252,2026-03-24 04:32,Ambessa,いい夢見てね#おやすみ,Challenger,12,1,9,15,17,13797,16.6,2026-03-23 07:44 JST,1001,[JP Challenger JG] Ambessa 12-1-9 - いい夢見てね#おやすみ.mp4,
572368944,JP1_572368944,2026-03-24 03:42,Graves,ONCE#JP1,Challenger,9,3,9,46,46,16807,16.6,2026-03-23 12:29 JST,1284,[JP Challenger JG] Graves 9-3-9 - ONCE#JP1.mp4,
572369924,JP1_572369924,2026-03-24 04:09,Talon,May#0823,Challenger,14,1,6,20,28,17998,16.6,2026-03-23 12:29 JST,1132,[JP Challenger JG] Talon 14-1-6 - May#0823.mp4,
572371867,JP1_572371867,2026-03-24 03:13,RekSai,ぴょんしんゲーミング#ぴょんLん,Challenger,8,3,12,18,8,10449,16.6,2026-03-23 13:02 JST,1017,[JP Challenger JG] RekSai 8-3-12 - ぴょんしんゲーミング#ぴょんLん.mp4,
572385768,JP1_572385768,2026-03-24 02:49,Viego,Father of china#2302,Challenger,23,9,8,54,34,22780,16.6,2026-03-23 15:05 JST,1441,[JP Challenger JG] Viego 23-9-8 - Father of china#2302.mp4,
572388430,JP1_572388430,2026-03-24 02:16,LeeSin,Ankochan#20y,Challenger,18,4,18,20,49,18797,16.6,2026-03-23 15:23 JST,1466,[JP Challenger JG] LeeSin 18-4-18 - Ankochan#20y.mp4,
572397841,JP1_572397841,2026-03-24 01:42,LeeSin,ゆにか#1122,Challenger,5,2,4,6,18,7949,16.6,2026-03-23 16:43 JST,841,[JP Challenger JG] LeeSin 5-2-4 - ゆにか#1122.mp4,https://www.youtube.com/watch?v=BCwOOcicswo
572402803,JP1_572402803,2026-03-24 01:22,Naafiri,白鶴仙童#MYZZ,Challenger,10,1,9,29,30,14549,16.6,2026-03-23 17:23 JST,1200,[JP Challenger JG] Naafiri 10-1-9 - 白鶴仙童#MYZZ.mp4,https://www.youtube.com/watch?v=RLP-WOOOIPQ
572406501,JP1_572406501,2026-03-24 00:54,Graves,Chisa#1130,Challenger,13,0,8,28,11,15207,16.6,2026-03-23 17:43 JST,1016,[JP Challenger JG] Graves 13-0-8 - Chisa#1130.mp4,https://www.youtube.com/watch?v=6oFey9cpAhw
572410155,JP1_572410155,2026-03-24 00:30,Naafiri,I Am AtomiKSword#シャドウ,Challenger,6,2,8,15,30,12075,16.6,2026-03-23 18:10 JST,1071,[JP Challenger JG] Naafiri 6-2-8 - I Am AtomiKSword#シャドウ.mp4,https://www.youtube.com/watch?v=5ReYnY9BXjI
572447239,JP1_572447239,2026-03-24 00:05,Karthus,ももです#JP2,Challenger,10,1,10,35,25,11392,16.6,2026-03-23 21:29 JST,840,[JP Challenger JG] Karthus 10-1-10 - ももです#JP2.mp4,https://www.youtube.com/watch?v=TMPRlKktYoE
572463939,JP1_572463939,2026-03-23 23:46,LeeSin,ジェンジーグローバルアカデミー#Foe,Challenger,8,0,9,21,23,10336,16.6,2026-03-23 22:31 JST,910,[JP Challenger JG] LeeSin 8-0-9 - ジェンジーグローバルアカデミー#Foe.mp4,https://www.youtube.com/watch?v=2s8PT8wSxLE
572527475,JP1_572527475,2026-03-25 11:58,Viego,sigyn#1905,Challenger,21,1,6,27,34,16857,16.6,2026-03-24 04:17 JST,1041,[JP Challenger JG] Viego 21-1-6 - sigyn#1905.mp4,https://www.youtube.com/watch?v=UivBMhaMeEc
572537921,JP1_572537921,2026-03-25 11:34,Rengar,我要验牌#十JQKA,Challenger,14,7,7,60,51,20427,16.6,2026-03-24 08:07 JST,1556,[JP Challenger JG] Rengar 14-7-7 - 我要验牌#十JQKA.mp4,https://www.youtube.com/watch?v=8Y7JgR5o7L4
572556307,JP1_572556307,2026-03-25 10:58,Naafiri,I Am AtomiK#シャドウ,Challenger,15,11,14,44,34,25091,16.6,2026-03-24 12:45 JST,2039,[JP Challenger JG] Naafiri 15-11-14 - I Am AtomiK#シャドウ.mp4,https://www.youtube.com/watch?v=5A6FJ4_ZLoo
572570437,JP1_572570437,2026-03-25 10:11,Rengar,Badao1102c#2302,Challenger,13,3,17,25,20,14867,16.6,2026-03-24 15:04 JST,1077,[JP Challenger JG] Rengar 13-3-17 - Badao1102c#2302.mp4,https://www.youtube.com/watch?v=QH81c54N73c
572576861,JP1_572576861,2026-03-25 09:46,Graves,ONCE#JP1,Challenger,18,3,7,80,73,23570,16.6,2026-03-24 16:03 JST,1590,[JP Challenger JG] Graves 18-3-7 - ONCE#JP1.mp4,https://www.youtube.com/watch?v=UTYBUSPm8Ow
572582935,JP1_572582935,2026-03-25 09:09,JarvanIV,BC EL#JP1,Challenger,11,0,21,21,33,14393,16.6,2026-03-24 16:52 JST,1147,[JP Challenger JG] JarvanIV 11-0-21 - BC EL#JP1.mp4,https://www.youtube.com/watch?v=BlK9_q4Wd_g
572584954,JP1_572584954,2026-03-25 08:07,Vi,ねすてぃー#7474,Challenger,10,4,6,22,27,15840,16.6,2026-03-24 17:09 JST,1306,[JP Challenger JG] Vi 10-4-6 - ねすてぃー#7474.mp4,
572585454,JP1_572585454,2026-03-25 08:42,RekSai,TNC Too#Kaisa,Challenger,6,4,14,54,53,15448,16.6,2026-03-24 17:03 JST,1536,[JP Challenger JG] RekSai 6-4-14 - TNC Too#Kaisa.mp4,
572588417,JP1_572588417,2026-03-25 07:37,Graves,ゆにか#1122,Challenger,19,1,8,56,50,19576,16.6,2026-03-24 17:25 JST,1308,[JP Challenger JG] Graves 19-1-8 - ゆにか#1122.mp4,
572589312,JP1_572589312,2026-03-25 07:06,LeeSin,ぴょんしんゲーミング#ぴょんLん,Challenger,10,2,9,23,25,12000,16.6,2026-03-24 17:29 JST,1139,[JP Challenger JG] LeeSin 10-2-9 - ぴょんしんゲーミング#ぴょんLん.mp4,
572590921,JP1_572590921,2026-03-25 06:40,Talon,May#0823,Challenger,13,1,7,13,40,17264,16.6,2026-03-24 17:51 JST,1254,[JP Challenger JG] Talon 13-1-7 - May#0823.mp4,https://www.youtube.com/watch?v=9gZ3h2mSXXY
572600747,JP1_572600747,2026-03-25 06:11,Viego,白鶴仙童#MYZZ,Challenger,16,1,6,11,21,13308,16.6,2026-03-24 18:54 JST,873,[JP Challenger JG] Viego 16-1-6 - 白鶴仙童#MYZZ.mp4,https://www.youtube.com/watch?v=d-gCRrDe3R8
572611142,JP1_572611142,2026-03-25 05:50,Aatrox,La pesca noce#Euw1,Challenger,4,1,13,17,41,12170,16.6,2026-03-24 19:53 JST,1201,[JP Challenger JG] Aatrox 4-1-13 - La pesca noce#Euw1.mp4,https://www.youtube.com/watch?v=kaKy6HbiQGg
572661238,JP1_572661238,2026-03-25 05:22,LeeSin,Ankochan#20y,Challenger,9,2,11,20,22,13265,16.6,2026-03-24 23:04 JST,1078,[JP Challenger JG] LeeSin 9-2-11 - Ankochan#20y.mp4,https://www.youtube.com/watch?v=-jnJYJl0iXw
572700881,JP1_572700881,2026-03-25 04:25,Naafiri,Schwarz#neko,Challenger,18,2,7,44,27,18518,16.6,2026-03-25 02:18 JST,1277,[JP Challenger JG] Naafiri 18-2-7 - Schwarz#neko.mp4,https://www.youtube.com/watch?v=tm0b5-Uycvo
572701288,JP1_572701288,2026-03-25 04:57,RekSai,Chisa#1130,Challenger,14,2,14,13,20,16583,16.6,2026-03-25 02:15 JST,1378,[JP Challenger JG] RekSai 14-2-14 - Chisa#1130.mp4,https://www.youtube.com/watch?v=kw2pDOOMVtg
572903774,JP1_572903774,,JarvanIV,sigyn#1905,Challenger,13,1,11,11,31,12320,16.6,2026-03-26 04:26 JST,,,
572918502,JP1_572918502,,Ambessa,ぴょんしんゲーミング#ぴょんLん,Challenger,13,2,3,21,13,12981,16.6,2026-03-26 09:52 JST,,,
572931146,JP1_572931146,,Talon,May#0823,Challenger,18,1,7,37,41,19111,16.6,2026-03-26 12:53 JST,,,
572942644,JP1_572942644,,LeeSin,ONCE#JP1,Challenger,10,1,3,17,12,8513,16.6,2026-03-26 14:35 JST,,,
572956435,JP1_572956435,,Evelynn,senzawa#JP1,Challenger,9,0,4,6,14,8096,16.6,2026-03-26 16:31 JST,,,
572957378,JP1_572957378,,Graves,ゆにか#1122,Challenger,9,3,10,48,34,13011,16.6,2026-03-26 16:34 JST,,,
572957927,JP1_572957927,,JarvanIV,Ankochan#20y,Challenger,9,1,11,10,26,11197,16.6,2026-03-26 16:47 JST,,,
572961221,JP1_572961221,,Ambessa,ねすてぃー#7777,Challenger,18,3,7,42,33,16173,16.6,2026-03-26 17:00 JST,,,
572961688,JP1_572961688,,Talon,BC EL#JP1,Challenger,15,3,8,45,38,13373,16.6,2026-03-26 17:11 JST,,,
572964501,JP1_572964501,,Ambessa,ももです#JP2,Challenger,9,3,10,27,36,14043,16.6,2026-03-26 17:28 JST,,,
572973529,JP1_572973529,,Aatrox,La pesca noce#Euw1,Challenger,8,3,6,10,28,9941,16.6,2026-03-26 18:31 JST,,,
572980888,JP1_572980888,,LeeSin,Chisa#1130,Challenger,15,0,11,17,31,15930,16.6,2026-03-26 19:22 JST,,,
572994380,JP1_572994380,2026-03-27 05:05,Rengar,我要验牌#十JQKA,Challenger,9,3,9,20,41,13893,16.6,2026-03-26 20:32 JST,1039,[JP Challenger JG] Rengar 9-3-9 - 我要验牌#十JQKA.mp4,https://www.youtube.com/watch?v=y5Ow5Bd8hb0
573008507,JP1_573008507,2026-03-27 04:41,Graves,Fa J#6115,Challenger,15,6,14,87,71,21152,16.6,2026-03-26 21:30 JST,1498,[JP Challenger JG] Graves 15-6-14 - Fa J#6115.mp4,https://www.youtube.com/watch?v=CinQI94Kxl0
573015321,JP1_573015321,2026-03-27 04:06,Ambessa,I Am AtomiKSword#シャドウ,Challenger,11,3,10,17,30,17267,16.6,2026-03-26 21:56 JST,1435,[JP Challenger JG] Ambessa 11-3-10 - I Am AtomiKSword#シャドウ.mp4,https://www.youtube.com/watch?v=H4_vuicjIDs
573030311,JP1_573030311,2026-03-27 03:33,Zed,Schwarz#neko,Challenger,10,8,19,15,45,17518,16.6,2026-03-26 22:46 JST,1598,[JP Challenger JG] Zed 10-8-19 - Schwarz#neko.mp4,https://www.youtube.com/watch?v=zFbyZxR9rPs
573069188,JP1_573069188,2026-03-27 02:56,Karthus,必杀技#小凌宝,Challenger,10,6,28,63,26,19492,16.6,2026-03-27 01:20 JST,1436,[JP Challenger JG] Karthus 10-6-28 - 必杀技#小凌宝.mp4,https://www.youtube.com/watch?v=qvAkvr6NbqM
573307610,JP1_573307610,,Graves,senzawa#JP1,Challenger,12,0,13,47,21,16049,16.6,2026-03-28 10:24 JST,,,
573315973,JP1_573315973,,Nocturne,ぴょんしんゲーミング#ぴょんLん,Challenger,12,3,6,26,15,15064,16.6,2026-03-28 11:45 JST,,,
573319019,JP1_573319019,,RekSai,TNC Too#Kaisa,Challenger,15,4,16,24,34,17873,16.6,2026-03-28 12:01 JST,,,
573332314,JP1_573332314,,LeeSin,May#0823,Challenger,14,1,9,32,35,14498,16.6,2026-03-28 13:47 JST,,,
573356913,JP1_573356913,,LeeSin,ONCE#JP1,Challenger,23,2,11,48,42,22331,16.6,2026-03-28 16:17 JST,,,
573364483,JP1_573364483,,DrMundo,La pesca noce#Euw1,Challenger,3,7,10,33,57,13439,16.6,2026-03-28 16:53 JST,,,
573368999,JP1_573368999,,Ambessa,ねすてぃー#7474,Challenger,11,5,5,20,39,16142,16.6,2026-03-28 17:22 JST,,,
573408321,JP1_573408321,,Aatrox,I Am AtomiKSword#シャドウ,Challenger,7,1,6,4,16,9723,16.6,2026-03-28 20:44 JST,,,
573410312,JP1_573410312,2026-03-29 09:10,Aatrox,sigyn#1905,Challenger,4,8,10,36,30,14579,16.6,2026-03-28 20:55 JST,1591,[JP Challenger JG] Aatrox 4-8-10 - sigyn#1905.mp4,
573415844,JP1_573415844,2026-03-29 08:33,Naafiri,Schwarz#neko,Challenger,5,1,9,6,20,10060,16.6,2026-03-28 21:22 JST,955,[JP Challenger JG] Naafiri 5-1-9 - Schwarz#neko.mp4,https://www.youtube.com/watch?v=Znk-X5le5K0
573422615,JP1_573422615,2026-03-29 08:11,DrMundo,Dopaminw#OUI,Challenger,4,3,7,19,36,11569,16.6,2026-03-28 21:47 JST,1247,[JP Challenger JG] DrMundo 4-3-7 - Dopaminw#OUI.mp4,https://www.youtube.com/watch?v=zvHKViHw-sA
573429647,JP1_573429647,2026-03-29 07:42,Shaco,くるみかん#123,Challenger,9,1,9,16,26,14155,16.6,2026-03-28 22:10 JST,1207,[JP Challenger JG] Shaco 9-1-9 - くるみかん#123.mp4,https://www.youtube.com/watch?v=Vm33-Re95zQ
573475443,JP1_573475443,2026-03-29 07:13,Rengar,Badao1102c#2302,Challenger,9,0,9,38,37,12950,16.6,2026-03-29 00:47 JST,1071,[JP Challenger JG] Rengar 9-0-9 - Badao1102c#2302.mp4,https://www.youtube.com/watch?v=rhuwSVGudrA
573489736,JP1_573489736,2026-03-29 06:49,LeeSin,Chisa#1130,Challenger,6,1,8,18,25,11978,16.6,2026-03-29 01:46 JST,1039,[JP Challenger JG] LeeSin 6-1-8 - Chisa#1130.mp4,https://www.youtube.com/watch?v=w-0T4M_aRwg
573501446,JP1_573501446,2026-03-29 06:24,Diana,BC EL#JP1,Challenger,10,1,7,38,25,13438,16.6,2026-03-29 02:48 JST,1008,[JP Challenger JG] Diana 10-1-7 - BC EL#JP1.mp4,https://www.youtube.com/watch?v=8BSecKj9y5A
573545921,JP1_573545921,2026-03-31 01:02,Graves,I Am AtomiKSword#シャドウ,Challenger,16,2,7,61,22,17617,16.6,2026-03-29 12:16 JST,1328,[JP Challenger JG] Graves 16-2-7 - I Am AtomiKSword#シャドウ.mp4,
573567991,JP1_573567991,,Nidalee,Ankochan#20y,Challenger,1,0,6,8,13,6382,16.6,2026-03-29 14:47 JST,,,
573583642,JP1_573583642,2026-03-30 14:59,LeeSin,ONCE#JP1,Challenger,4,3,14,13,35,10931,16.6,2026-03-29 16:10 JST,1054,[JP Challenger JG] LeeSin 4-3-14 - ONCE#JP1.mp4,
573592815,JP1_573592815,2026-03-30 14:34,RekSai,TNC Too#Kaisa,Challenger,15,3,10,20,25,16116,16.6,2026-03-29 16:56 JST,1346,[JP Challenger JG] RekSai 15-3-10 - TNC Too#Kaisa.mp4,https://www.youtube.com/watch?v=YysTG82JPjg
573634064,JP1_573634064,2026-03-30 14:03,Vi,sigyn#1905,Challenger,7,2,17,4,31,13065,16.6,2026-03-29 20:20 JST,1312,[JP Challenger JG] Vi 7-2-17 - sigyn#1905.mp4,https://www.youtube.com/watch?v=NCkAegAS8kQ
573637119,JP1_573637119,2026-03-30 13:33,Naafiri,I Am AtomiK#シャドウ,Challenger,13,6,11,19,23,15160,16.6,2026-03-29 20:33 JST,1141,[JP Challenger JG] Naafiri 13-6-11 - I Am AtomiK#シャドウ.mp4,https://www.youtube.com/watch?v=NqkiVNmIkTk
573719319,JP1_573719319,2026-03-30 13:06,LeeSin,Chisa#1130,Challenger,9,0,2,21,16,9409,16.6,2026-03-30 02:29 JST,834,[JP Challenger JG] LeeSin 9-0-2 - Chisa#1130.mp4,https://www.youtube.com/watch?v=3Dq7yXd3gpA
573719993,JP1_573719993,2026-03-30 12:47,LeeSin,ぴょんしんゲーミング#ぴょんLん,Challenger,6,2,10,18,7,8283,16.6,2026-03-30 02:47 JST,690,[JP Challenger JG] LeeSin 6-2-10 - ぴょんしんゲーミング#ぴょんLん.mp4,https://www.youtube.com/watch?v=IlUy10r1DmA
573741913,JP1_573741913,2026-03-30 12:30,Naafiri,白鶴仙童#MYZZ,Challenger,9,2,15,7,21,13182,16.6,2026-03-30 09:53 JST,985,[JP Challenger JG] Naafiri 9-2-15 - 白鶴仙童#MYZZ.mp4,https://www.youtube.com/watch?v=8LxZG2sii1E
574104238,JP1_574104238,,LeeSin,Chisa#1130,Challenger,18,1,10,34,21,16436,16.7,2026-04-01 06:43 JST,,,
574105662,JP1_574105662,,LeeSin,ゆにか#1122,Challenger,8,5,5,20,40,13798,16.7,2026-04-01 07:32 JST,,,
574111310,JP1_574111310,,Pantheon,我纵茕茕孑立 难避漫漫长夜#gg wp,Challenger,12,0,8,17,24,16202,16.7,2026-04-01 09:49 JST,,,
574135552,JP1_574135552,,JarvanIV,sigyn#1905,Challenger,7,8,14,17,33,14596,16.7,2026-04-01 14:44 JST,,,
574151177,JP1_574151177,,Graves,BC EL#JP1,Challenger,13,1,6,26,50,13731,16.7,2026-04-01 16:41 JST,,,
574154448,JP1_574154448,,XinZhao,was good day#JP1,Challenger,9,3,12,25,31,13154,16.7,2026-04-01 17:11 JST,,,
574154937,JP1_574154937,,Viego,Schwarz#neko,Challenger,12,3,9,34,36,17731,16.7,2026-04-01 17:23 JST,,,
574174444,JP1_574174444,2026-04-02 06:03,LeeSin,ぴょんしんゲーミング#ぴょんLん,Challenger,15,2,7,17,32,14337,16.7,2026-04-01 19:45 JST,1124,[JP Challenger JG] LeeSin 15-2-7 - ぴょんしんゲーミング#ぴょんLん.mp4,
574175481,JP1_574175481,2026-04-02 05:37,Shaco,くるみかん#123,Challenger,11,3,9,12,32,14540,16.7,2026-04-01 19:46 JST,1407,[JP Challenger JG] Shaco 11-3-9 - くるみかん#123.mp4,https://www.youtube.com/watch?v=69Kh1XJes8Y
574181318,JP1_574181318,2026-04-02 05:05,Graves,may ngo#dog,Challenger,15,1,2,6,32,14201,16.7,2026-04-01 20:19 JST,1071,[JP Challenger JG] Graves 15-1-2 - may ngo#dog.mp4,https://www.youtube.com/watch?v=LA_3yYw8lc0
574198500,JP1_574198500,2026-04-02 04:40,Graves,May#0823,Challenger,4,1,10,25,24,9934,16.7,2026-04-01 21:37 JST,873,[JP Challenger JG] Graves 4-1-10 - May#0823.mp4,https://www.youtube.com/watch?v=6qfFtESuUmc
574202927,JP1_574202927,2026-04-02 04:19,LeeSin,天才剑修#巧克力,Challenger,8,1,1,3,14,7762,16.7,2026-04-01 21:54 JST,735,[JP Challenger JG] LeeSin 8-1-1 - 天才剑修#巧克力.mp4,https://www.youtube.com/watch?v=GjxyxZDmqCU
574213559,JP1_574213559,2026-04-02 04:02,Viego,學無止境#Only,Challenger,11,1,4,16,47,14223,16.7,2026-04-01 22:30 JST,1087,[JP Challenger JG] Viego 11-1-4 - 學無止境#Only.mp4,https://www.youtube.com/watch?v=l2o6q1QKR5Q
574234733,JP1_574234733,2026-04-02 03:36,Graves,Badao1102c#2302,Challenger,22,2,9,67,26,18221,16.7,2026-04-01 23:46 JST,1093,[JP Challenger JG] Graves 22-2-9 - Badao1102c#2302.mp4,https://www.youtube.com/watch?v=3pJxgfPGiE4
575269381,JP1_575269381,,Jax,sigyn#1905,Challenger,17,4,3,43,30,16245,16.7,2026-04-07 05:57 JST,,,
575290692,JP1_575290692,,Talon,May#0823,Challenger,14,3,6,44,35,19568,16.7,2026-04-07 12:48 JST,,,
575305488,JP1_575305488,,Nidalee,Chisa#1130,Challenger,7,1,7,3,10,8729,16.7,2026-04-07 15:18 JST,,,
575307071,JP1_575307071,,Kindred,Stellary#1122,Challenger,22,3,6,33,21,18283,16.7,2026-04-07 15:34 JST,,,
575316519,JP1_575316519,,Elise,天才剑修#巧克力,Challenger,8,5,13,16,41,14236,16.7,2026-04-07 17:06 JST,,,
575323742,JP1_575323742,,Shyvana,gaman#7897,Challenger,19,1,11,46,34,18155,16.7,2026-04-07 18:03 JST,,,
575340633,JP1_575340633,,Rengar,我要验牌#十JQKA,Challenger,10,2,6,4,13,9062,16.7,2026-04-07 20:03 JST,,,
575376696,JP1_575376696,,JarvanIV,Ankochan#20y,Challenger,10,4,12,58,43,15700,16.7,2026-04-07 22:30 JST,,,
575398303,JP1_575398303,,Karthus,senzawa#JP1,Challenger,7,4,7,8,9,8034,16.7,2026-04-07 23:43 JST,,,
575405785,JP1_575405785,,Graves,ONCE#JP1,Challenger,5,1,7,40,28,12983,16.7,2026-04-08 00:19 JST,,,
